SMILES,Catalog ID
CN1C=C2C(CCCC2C(=O)N3CCCC(C3)C4=NN=C5CCCCCN45)=N1,Z1986137838
COC(C(=O)N1CCCC=2C=CC=C(O)C21)C=3C=NN(C)C3,Z1987256533
CC1=C(N=NN1CC2CCCC2)C(=O)NC=3C=CC=C(C3)C4=NN=NN4C,Z1926284711
CC1=NC(C(=O)N2CC=3C=CC=CC3C[C@H]2C(N)=O)=C(C)S1,Z1497461858
CC1=NOC(Cl)=C1CCC(=O)N2CCCCC2CC(C)O,Z1935546984
CC(NC(=O)C1=CC=CS1)C(=O)NC2=CC(=NN2C)C3CCCOC3,Z1934797139
CN(C)C(=O)C1CN(CCN1C(=O)C=2C=CC=CN2)C(=O)C=3C=CC=CN3,Z1413257084
O=C(C=1C=CSC1)N2CCN(CC2)C(=O)C3=CC=NN3CC(F)F,Z1926563269
CCC=1C=NC=C(C1)C(=O)NC=2C=CN(CC(=O)N3CCOCC3)N2,Z1927141225
CCOC=1C=C(Cl)C=CC1NC(=O)C=2C=CC=3NC(=O)C(=O)NC3C2,Z1414470208
CSC1(CNC(=O)C(CC2=CNC=3C=C(F)C=CC23)NC(C)=O)CCC1,Z1919651808
CC(C)N1N=CC=2C=C(C=CC21)NC(=O)C3=CN(CC=4C=CC=C(F)C4)N=N3,Z1414073625
O=C(CC=1C=CC(Br)=CC1)NC=2C=CC=C(C2)C(=O)NCC3=CC=CN3,Z1315679167
CC=1C(Cl)=CC=CC1C(=O)N2CCC(CNC(=O)C=3C=NN(C)C3)CC2,Z1905672626
CNC(=O)C=1C=CC=C(C1)CCNC(=O)CN2C=C(C(C)=N2)C=3C=CC=CC3,Z1882174842
CC(NCC(C)(O)C=1C=CC=CC1)C=2C=CC=C(C2)N3C=CN=C3,Z1817403645
CC=1C=CC=C2CCN(CC12)C(=O)CN3C=CC(=O)C=4C=CC=CC43,Z1865485450
C1=CN(CC=2C=CC=CC2)C(CN3CCCC(C3)N4CCNCC4)=N1,Z2444753860
CC=1C=CC(=CC1NC(=O)C=2C=CC=3N=CC=CC3C2)C(F)(F)F,Z1315929370
CC=1C=CC(=CC1C(=O)N2CCOCC2)NC(=O)C=3N=CN(N3)C=4C=CC=CC4,Z1901680638
C[C@H]1CN(CCN1C(=O)C=2C=C(ON2)C3=CC=CS3)C4CCOCC4,Z1907669442
CC=1C=COC1C(=O)N2CCCCC2C3=NC(=CN3)C=4C=CC=CC4,Z1820331743
O=C(NCCC1=CC=CC(Cl)=C1)N2CCCC3(CCC3)C2,Z1941090233
CC(C)C=1C=C(C(=O)NC=2C=CC(=NC2)NC(=O)C3CC3)N(C)N1,Z1318748228
O=C(CN1C=C(C=N1)C(=O)N2CCOC=3C=CC=CC32)NC4CCCCC4,Z1319216948
CN1CCOC=2C=CC(=CC21)NC(=O)C3=CC=4C=C(F)C=CC4N3,Z1319913690
COC1=CC(Cl)=C(C=C1NC(=O)CN2CCN(CC2)C=3C=NN(C)C3)OC,Z1320130809
COC=1N=CC(Cl)=C(N1)N2CCN(CCC=3C=CC=CC3)CC2,Z1422101579
COC=1C=CC(C(=O)NCC(C)(C)N2CCN(C)CC2)=C(C1)OC(C)C,Z1828127557
O=C(NC=1C=C(NN1)C2CCCOC2)C3=CC=4CCCCCC4NC3=O,Z1943835873
COC1=CSC(=C1)C(=O)NC2CCN(CCC=3C=CC=CC3)CC2,Z1322680312
CC(C)C1=NN=C(CCC(=O)NC2CCN(CCC=3C=CC=CC3)CC2)O1,Z1322680304
CC(NC(=O)C1=CNC=2N=CC=CC12)C=3C=C(F)C=CC3N4CCC(O)CC4,Z1391026420
O=C(NC=1C=CC(=CC1)C2=NC=3C=CC=CC3O2)NC4CCCC5OCCC45,Z1423861700
COCCC(=O)N1CCN(CC1)C(C)C(=O)N2CCCCC2,Z1323735939
CCOC1CC(O)(CNC=2N=C(N=C3C=CC=CC23)C4=CC=CN=C4)C1(C)C,Z1829017278
CCC1=NOC(C)=C1C(=O)NCC2CCN(CC(F)(F)F)CC2,Z1767844316
COC=1C=CC=C(C1)C(O)CNC(=O)C2CCN(CC2)C(=O)C=3C=CC=CC3,Z1281208986
COCCC1=CSC(=N1)C=2C=CC(=CC2)OC=3C=CC=CC3OC,Z1425702132
NS(=O)(=O)C1=CC(=CS1)C(=O)N2CCN(CC2)C3CCOCC3,Z1325639059
O=C(NC1CCN(C1=O)C2CCOCC2)C=3OC=CC3C=4C=CC=CC4,Z1325685172
CC(C)C(NC(=O)CN1CC(O)CC1CO)C=2C=CC=3OCCOC3C2,Z1723611845
CN1C=C(NC(=O)C=2C=CC(=NC2)C(=O)O)C(=N1)C=3C=CC=CN3,Z1428055680
CN1C=NN=C1SC=2C=CC(=CC2[N+]([O-])=O)C(=O)NC=3C=CC=CC3OCC(F)F,Z1428031397
CC=1C=CC(=CC1NC(=O)C=2C=CN=CC2)NC(=O)C=3C=CC(=CN3)OC(F)F,Z1725150518
CC=1C=CN=C(C1)N2CCN(CC2)C(=O)C=3C=C(F)C=CC3N4C=CC=N4,Z1952500359
CC1=NC=2C=CC(=CC2N1C)C(=O)NC(C)(C)C3=CC=C(C)N=C3,Z1952785070
O=C(C=1C=CC(=NN1)OC=2C=CC=C(Cl)C2Cl)N3CC(O)(C3)C4CC4,Z1834974157
O=C(NC1CC1)C2CCCN2C(=O)C=3C=CC=C(C3)OC(F)(F)F,Z1431737942
COC=1C=C(C=CC1F)C(=O)N2CCC(CC2)C3=NN=CN3C(C)C,Z1432013225
CC1=NOC(C)=C1C(=O)NC2CCN(C2)C=3C=CC=CC3C(F)(F)F,Z1727195357
O=C(N[C@@H]1CCCC=2C=CC(F)=CC21)C3CC(=O)NC4=CC(F)=CC=C43,Z1953744210
CC=1NC=2C=CC=CC2C1C(=O)N3CCC(O)(CC4=CC=CC(C)=C4)CC3,Z1953962869
O=C(NC=1C=CC=C2OCCC12)C=3C=NN4C=CC=CC34,Z1953992098
CCC(C(=O)O)N1CCN(CC1)S(=O)(=O)C=2C=CC=NC2,Z1838187242
CCC=1ON=C(C)C1C2=NC(=NO2)C=3C=CC(=CC3)S(C)(=O)=O,Z1728554033
CC=1C=CC=C2C1N(CCN2C(=O)C=3C=CC=NC3O)C4CC4,Z1728950499
CC=1C=CC=C2C1N(CCN2C(=O)CC=3N=C4N=CC=CN4N3)C5CC5,Z1728957364
CC=1C=CC(=CC1C)C=2C=CC(C(=O)NCC3(O)CCOCC3)=C(F)C2,Z1286191729
CC(NC(=O)[C@H]1CCN[C@@H](C)C1)C=2C=CC=C3C=CC=CC23,Z2433417080
CCOC=1C(Cl)=CC=CC1CC(=O)NC2CCCC=3N=C(C)N=CC32,Z1839831923
C1=CC=2C(=NC=NC2S1)NCC=3C=CC=4N=CC=CC4C3,Z1956686204
COC=1C=CC(=CC1O)C(=O)OCC=2N=C(N)C3=C(N2)SC=4CCCCC43,Z1333062448
CC(NC(=O)C1=CC=2C(Cl)=CC(Cl)=CC2N1)C=3C=CC(=CC3)OCC(N)=O,Z1839977548
O=C(NC=1C=CC(=CC1)C2=NC=CS2)N3C[C@H](O)C[C@H]3CO,Z1730745821
COC=1C=C(C=C(C1)N2CCC(C2)NC(=O)C=3C=CC=C(C3)C(N)=O)OC,Z1334432986
COC=1C=CC=2C=C(C=CC2N1)NC(=O)N3CCN(CC3)C(=O)CN4C=NN=N4,Z1731590050
CC=1C=NN(C1)C2CCN(CC2)S(=O)(=O)C=3C=CC=C(C3)CC#N,Z1957863027
CC1=CC(C)=NN1C=2C=CC(CNC(=O)C3CC43CCOCC4)=C(C2)C(F)(F)F,Z1334995680
CC=1ON=C(C1C(=O)NC2CC(=O)N(C2=O)C(C)C)C=3C(F)=CC=CC3Cl,Z1334973070
O=C(NC=1C=CC(=CC1)CN2C=CC=N2)N3C[C@H](O)C[C@H]3CO,Z1731448774
COC1=CC(=CC(=C1)N2CCC(C2)NC(=O)[C@H]3CCC(=O)N3)OC,Z1335459494
CC=1C=CC=2OC(=CC2C1)CN(CC3=CC=CO3)C(=O)NC=4C=CC=5CCN(C)C(=O)C5C4,Z1731900173
CCOC1CC(O)(CNC(=O)C2=CN=NN2C=3C(Cl)=CC=CC3Cl)C1(C)C,Z1958972128
CC=1C=C(C)C=C(C1)C2=NN=C(NC(=O)N3CCNC(=O)C3C(C)C)S2,Z1732607340
CC=1C=CN=C(COC(=O)CC2=CSC=3C=CC(Br)=CC23)N1,Z1960161521
O=C(NC=1C=CC(=CN1)N2C=NC=N2)C=3C=CC(Cl)=C(C3)N4CCNC4=O,Z1842826452
O=S(=O)(CC1CCCCO1)C2=CC=C3OCCCOC3=C2,Z1337402937
CC1OC=2C(F)=CC=CC2C1NC(=O)C=3C=CC(=NC3)OCCN(C)C,Z1440243672
CC1=CN(N=C1NC(=O)C2CC32CCOCC3)C=4C=CC=CC4,Z1338168458
CN1CCCC2CN(CCC21)C(=O)CCC3=NN=C(O3)C4=CC5=CC=CC=C5O4,Z1441305064
CC(CC(O)C=1C=CC(F)=CC1)NC(=O)C(=O)NC=2C=CC(Cl)=C3N=CC=CC23,Z1442729625
CNC(=O)C1CC=2C=CC=CC2N1C(=O)CC3=CNC=4C=CC=C(C)C34,Z2193655696
CCC(C)N1N=CC(NC(=O)N2CCOCC2C=3C=CC=CC3)=C1C,Z1846524464
CC=1C=C2N(CCC(N2N1)C(F)(F)F)C(=O)C=3N=CN(N3)C=4C=CC=CC4,Z2194187352
CCOC=1C=CC(=CC1)C(=O)N2CCN(CC2)C3=NN=C(S3)C(F)(F)F,Z1740095123
CNC=1N=C(C)C=C(N1)C(=O)N2CCN(C)C=3C=CC(F)=CC32,Z2194608076
CC(C)N1C=CC(CC(=O)NC=2C=CN(CC(=O)O)N2)=N1,Z1445122246
CC1=NN=C2C(=NC=CN12)N3CCCC3C=4C=CC=NC4,Z1343168830
CC1=CC(C)=C(O1)C(=O)NCC=2C=CC(=C(F)C2)N3C=CN=C3,Z1343845689
C[C@@H]1CN(CCN1C(=O)CCC2=NC=3C=CC=CC3N2)C4CCOCC4,Z1901746763
COCCC(=O)N1CCC(CC1)NC(=O)N2CCN(CC2)C=3C=CC=CC3,Z1447746044
O=C(NC=1C=CN(CC=2C=CC=CC2)N1)C=3C=CC(=CC3)NC=4N=CC=CN4,Z1447186309
CC1=CC(CC(C)NC(=O)NC2COC=3C(C)=C(C)C=CC32)=NN1,Z1447613719
C=CCN1C=CC=C1C(=O)NCC=2C(C)=NN(C2C)C=3C=CC=CC3,Z1851347382
COC1=CC=2C(=CC=NC2C=C1F)N3CCC(CS(C)(=O)=O)CC3,Z2199981593
CC(C)C1CN(C(=O)C2=CC=C(C#N)S2)C3=CC=CC=C3N1,Z1345340615
CC1(CN2C=C(N=N2)C(=O)N3CC(=O)N(CC(F)(F)F)C3)COC1,Z1851991360
CC=1C=C(NC(=O)N[C@H]2CCCO[C@@H]2C=3C=NN(C)C3)N(N1)C4=CC(C)=CC=N4,Z1903454240
O=C(C1CCCCN1CCC2=CC=C(F)C(F)=C2)N3CCOCC3,Z1449912264
O=C(CN1C=NC=CC1=O)N(C2CCCCC2)C3CCCCC3,Z1346689125
O=C(NC=1C=CNN1)NC=2C=CC(=CC2)CC3=NC4=CC=CC=C4S3,Z1856238612
CN1C=C(C(=O)N2CCCC2C(=O)NC3CC3)C=4CCCCC4C1=O,Z1899155463
CC1CC(C=2C=CC=C(F)C2)N(C1)C(=O)NC3=CN=NS3,Z1856581232
O=C(CC1=CC=2C=CC=CC2NC1=O)NC3=CC=C4NN=NC4=C3,Z1348303671
CC1C=2C=CC=CC2CCN1C(=O)NCC=3N=CC=CC3S(C)(=O)=O,Z1906229219
CN1C=C(C=N1)N2CCN(CC2=O)C(=O)C=3C=CC(=O)N(C)C3,Z1348755792
COC=1C=CC(=CC1)C(C)CC(=O)NC2CCN(C2=O)C3CCOCC3,Z1348709306
CN(CC=1C=CC=C2NC=CC12)C(=O)CC3CCS(=O)(=O)C3,Z1861953588
O=C(CCC=1C=CC(=O)NC1)N2CCC(CC2)C=3C=CN=CC3,Z1907169105
CC1=CN(N=C1NC(=O)C=2C=CC(=NC2)NC(C)C)C3CCCCC3,Z1750796789
CC=1NN=C(C(=O)N2CCC(CC2)OC=3C=NC=CN3)C1C,Z1907287589
CN(CC=1C=CC=C2NC=CC12)C(=O)C=3C=CC(=NC3)C(N)=O,Z1862879504
CC(C)(C)C1=NC(=CS1)C(=O)N2CCC(CN3C=NC=N3)CC2,Z1747760600
COC=1C=CC(=CC1)C=2C=C(SC2C)C(=O)N3CCOC(C3)C(=O)O,Z1455210733
NC(=O)CN1CCCN(CC1)C=2C=CC(=C(C2)C(F)(F)F)S(N)(=O)=O,Z1863725978
O=C(NCC1CCCNC1)C=2C=CC=C(C2)OC=3C=CN=CC3,Z2440026788
COCC(C)(O)C(=O)NC=1C=CC(=CC1)N2C=NC(C)=C2C,Z2207539112
CC(C)(CNC(=O)NC1CC(=O)N(C1)C2CC2)C=3C=CC=4OCCOC4C3,Z1352895402
CC(C(=O)NC=1C=CC(=CN1)N2CCNCC2)N3CCC4=CC=CC=C4C3,Z2440118769
CC1=CSC(=N1)C(O)(CC(=O)NC2=NN=CN2C)C(F)(F)F,Z1750888194
CCC1(CO)CCCN(C1)C(=O)NC2=CC=C3CCN(C)C3=C2,Z1751210247
CC=1N=NC=CC1NC(=O)N(C)CC2(O)CCCCCC2,Z1751262355
CC(C)(C)C1=CN=C(NC(=O)N2CCC(CC2)C=3C=CN=CC3)S1,Z1865947756
COCCNCC(=O)NC1=NC=C(CC=2C=CC(=CC2)C(F)(F)F)S1,Z2434237754
CC1=NC(=NO1)C2CCCN2C(=O)N[C@@H](C)C3=CC(Cl)=CC=C3Cl,Z1752815681
O=C(CNCC1CC1)NCC=2C=CC(=CC2)C(=O)N3CCNC(=O)C3,Z2435165520
O=C(NC1CC(F)(F)C1)C2=CN=C(CC=3C=CC=CC3F)S2,Z1867120440
CC1C(=O)N(CC=2C=CC(=CC2)OC(F)(F)F)C(=O)N1C3CCC3,Z1868557177
CC=1C(=CC=CC1C(=O)O)NS(=O)(=O)C2=CN=C3C=CC=CC3=C2,Z1914226892
C1=NC=2C(=NC=NC2N1C3CC3)NCC4CCOC5=CC=CC=C54,Z2212401064
CC=1C=CC=C(C1)NC2CCN(CC2)C(=O)C3=NNC=4C=CC(Cl)=CC34,Z1916251821
CN1C(=O)CCC=2C=C(C=CC21)NC(=O)C=3C=CC=C(C3)C4=NOC(=N4)C(F)(F)F,Z1873469736
O=C(O)C1(CNC(=O)C=2C=C(C=CN2)OC=3C=CC=CC3)CCOCC1,Z1870267863
CC=1N=C(C=CC1NC(=O)C=2C=CC=C(C2)CS(C)(=O)=O)N3CCOCC3,Z1460884640
O=C(NCC1=CC=2C=CC=CC2O1)C3(CC=4C=CC(F)=CC4)CCOCC3,Z2213284515
CO[C@H]1C[C@H](C2=NN=C(C)O2)N(CC3CCC=4C=CC=CC4C3)C1,Z1755426347
CC1=C(C=CC2=CN=CN12)C(=O)N(C)CC=3C=CC(F)=C(Cl)C3,Z1870550188
C1=CC=C(C=C1)OC=2C=CN=C(N2)NC3CCOC(C3)C=4C=CC=CC4,Z1918531671
CCCN(C(=O)C=1C=C(C)C=C(O)N1)C2CCC=3C=CC=CC3C2,Z2215266478
CC1=C(NC(=O)N2CC(=O)N(CC3CC3)C2)C(=O)N(C=4C=CC=CC4)N1C,Z1918505251
CC(=O)NC1=CC=CC(=C1)NC2CCN(C2=O)C=3C=CC(C)=CC3,Z1281776999
COC=1C=C(C)C=CC1CNC(=O)C=2C=CC(F)=CC2C,Z1465665061
CCCC1=C(N=NN1C=2C=CC=C(Cl)C2)C(=O)OCC3=NN=C4CCCCCN34,Z1920276097
COC=1C=CC(=CC1)OCC(=O)N2CCC(CC2)C3=CNC=N3,Z1360732295
CC=1C=CC=C2N=C(CNC(=O)C=3C=CC4=C(C3)NC(=O)N4C)N(C)C12,Z1467032726
CN1C=C(C=N1)S(=O)(=O)NC(=O)C=2C=CC=C3C2OCC3(C)C,Z1921683315
CN(CC1CN(CCO1)C=2N=C(C=3C=CC=CC3)C4=CC=CC=C4N2)C=5C=CC=NN5,Z1470705372
N#CC=1C=CSC1N2CCC(C2=O)N3CCCC(O)(C3)C(F)(F)F,Z1362449236
CC(C)C=1C=CC(=CN1)C(=O)NCC=2C=CN=C(C2)N3C=CN=C3,Z1471400978
C[C@@H](NC(=O)N1CC(=O)N(CC2CC2)C1)C3=CC4=CC=CC=C4O3,Z1923637105
CCC1(CC)CC(=O)N(CC2=NN=C3COCCN23)C1=O,Z1973790609
CC1=CN2CC(CCC2=N1)NCC=3C=CC(=NC3)N(C)C=4C=CC=CC4,Z1973935728
CCC=1OC=CC1C(=O)N2CCOC(CN(C)CC(N)=O)C2,Z1972727159
NC(=O)CCC1=NN=C(SCC2=NC(=NO2)C=3C=CC=CC3F)N1CC4=CC=CO4,Z1763649833
CNC(=O)C1(C)CCN(C1)C(=O)CNC(=O)C=2C=CN=CC2,Z1973245642
CCN1C=CN=C1C2CCCCN2C(=O)C=3C=CC=4NC(C)=C(C)C4C3,Z1973295551
CC(=O)NCC1CCCN(C1)C(=O)C=2C=C(C)C=CC2N3C=NN=C3,Z1973767067
COC=1C=CC(=CC1Cl)CNC(=O)C2CCCN2C(=O)C3=CC=CC=C3O,Z1448738810
CC(NC(=O)C1CCCN1C(=O)C=2C=CC=3C=CC=CC3C2O)C=4C=NN(C)C4,Z1547820121
COC=1C=CC(C(=O)NC2(CCC2)C3=NN=CN3)=C(O)C1,Z1972779706
O=C(C=1NC=2C=CC=CC2C1C=3C=CC=CC3)N4CCOCC4,Z3225761119
CC1(C)CC(CC(C)(C)N1)NS(=O)(=O)C=2C=CC(=CC2)[N+]([O-])=O,Z3226085409
CCC1=NSC(=N1)N2CCN(CC2)C(=O)C=3C=CC(=NC3)OC(C)C,Z1275981065
O=C(CCC(=O)N1CCC(O)CC1)N[C@@H]2C[C@H]2C=3C(F)=CC=CC3Cl,Z1974577183
NC(=O)COC=1C=CC=CC1C(=O)N[C@@H]2C[C@H](C2)C=3C=CC=CC3,Z1974731088
C=C(C)C1OCCC1CNC(=O)N2CCCC2C3=NC4=CC(C)=CC=C4N3,Z1976638346
CC1=NN(C)C(C)=C1C=2C=C(NN2)C(=O)N3CCC=4C(F)=CC=C(F)C4C3,Z1369088242
CC=1C=CC(=NN1)OC=2C=CC(=CC2)NC(=O)N3CCCC(CN4CCC(C)CC4)C3,Z1278085998
O=C(C=1C=C(N=C2C=CC=CC12)C=3C=CC=C4C=CC=CC34)N5CCN6C(=O)NN=C6C5,Z1785158108
O=C1C=C(C=2C=CC=CC2O1)N3CCC(CC3)C=4N=NNN4,Z3648254299
CCC(C)(C)NC(C)C(=O)NC=1C=CC(=CC1)N2C=C(C#N)C=N2,Z3653252029
"O[C@@H]1CC(CN2C=CC=N2)C[C@H]1NCC=3C=CC=C(C3)N4C=CC=N4 |&1:1,11,r|",Z3686083338
C[C@@H]1COC[C@@](CO)(CNS(=O)(=O)C2=CC=NN2C=3C=CC=CC3)N1C,Z3686252686
"N#CC=1C=CC(=CN1)N[C@@H]2CC(CN3C=C(Cl)C=N3)C[C@H]2O |&1:9,20,r|",Z3686318426
"O=C(N[C@@H]1CC(CN2C=CC=N2)C[C@H]1O)C3=CC=C(O3)C4=CC=CO4 |&1:3,13,r|",Z3687020902
"COC=1C=CC(=CC1)COCC(=O)N[C@@H]2CC(CN3C=CC=N3)C[C@H]2O |&1:14,24,r|",Z3687023379
"COCC=1C=NC(OC)=C(C1)C(=O)N[C@@H]2CC(CN3C=C(Cl)C=N3)C[C@H]2O |&1:14,25,r|",Z3687047428
"CN1C=C(N=N1)C(=O)N[C@@H]2CC(CN3C=C(Cl)C=N3)C[C@H]2O |&1:9,20,r|",Z3687050036
"O=C(CC=1C=CC(=CC1)N2C=CN=C2)N[C@@H]3CC(CN4C=CN=C4)C[C@H]3O |&1:15,25,r|",Z3687064734
"CNC(=O)C[C@@H]1CN(C[C@H]1O)C(=O)CC2=CC=3NC=NC3C=C2Br |&1:5,9,r|",Z3687144066
CC(C)(C)OCC1CCCN(C1)C(=O)COCC=2C=CN=CC2,Z3706874445
CCCN1C(CN2CCCC2=O)=NN=C1N3CCCC(C3)N4CCCC4=O,Z3765820569
CC(=O)NC1=C(C)C=CC(NC(=O)C=2C=NC(=NC2)C=3C=CC=CN3)=C1C,Z3765847425
CCOCCN1CCN(CC1C)C2=C(C#N)C=NC3=C(Cl)C=CC=C23,Z3772661272
CS(=N)(=O)CCC1=CN(CC=2C=CC(=CC2)OC(F)(F)F)N=N1,Z3790946965
FC=1C=CC(=CC1F)C2CCC(C2)N3C=C(N=N3)C4CCNCC4,Z3796296477
"CN1C=CC(CS(=O)(=O)NC(=O)[C@@H]2C[C@H]2C=3C=CC(Br)=CC3)=N1 |&1:12,14,r|",Z3796735360
C[C@H]1C[C@@H]1C(=O)N2CCCC(CC2)NC(=O)C3=NN(C)C=C3Cl,Z3810976574
C=1NC=2C=CC=CC2C1C3=NN=C4CC5CCC(CN34)N5,Z3823232090
O=C(N[C@@H]1CC[C@H](CC1)OC=2C=CC=CC2)C3(CCC3)C=4C=CC=CC4,Z3827772027
COC1=CN=C2N=CN=C(C2=C1)N(CC(C)C)CC3CCN(C)CC3,Z3830006458
O=C(NC=1C=NNC1)C=2C=C(NN2)C=3C=CC=4C=CC=CC4C3,Z3876013047
COC=1C=CC=2C=NN(CC(=O)NCC34CCC4CCN3)C(=O)C2C1,Z3888503375
CC=1C=C(NC(=O)C=2C=CC=C(N2)C(=O)N3CCCC3)N(N1)C4=NC=5C=CC=CC5S4,Z3889890124
COCCN(C(=O)C1=CC=CO1)C2=NC(=CS2)CC(=O)NC=3C=CC(Cl)=CC3,Z3890068234
"CC(OCC(=O)N1C[C@H](C=2C=CC=CC2)[C@H]1CO)C3=NC=CN3C |&1:8,15,r|",Z3906872237
CC1CN(CC(=O)N1C)C(=O)C=2C=C3NC(=CC(=O)N3N2)C=4C=CC=CC4,Z3916174011
CN1C=C(C(=O)NCCC=2C=CC3=CC=CC=C3N2)C(=N1)C=4C=C(F)C=CC4F,Z3989657497
O=C(CC1CCCCC1)N2CCCC(CC2)NC(=O)C3=CN=CC=N3,Z3989662791
O=C(CCCC=1C=CC=NC1)NC=2C=CC(=CC2)N3C=CC=N3,Z3991684339
O=C(NC=1C=CC(=CC1)NC=2N=CC=CN2)C3=CC4=NC=CC=C4N3,Z3992204299
CC1=NNC=2C=CC(=CC12)C3=CN4C(=C3)C(=O)NCC4C5CC5,Z4000679957
CCOC(=O)C(C)NC(=O)C=1C=CC(=CC1)NC(=O)N2CCC(C=3C=CC(F)=CC3)C2(C)C,Z4002429460
NS(=O)(=O)C=1C=CC(=CC1)NC(=O)N2CCC3=CC(F)=C(F)C=C3C2,Z4002430448
O=C(CCCC=1C=CC=2NC(=O)CC2C1)N3CCC3C=4C=CC(F)=C(F)C4,Z4026383643
"O=C(C1=CC=C(NC1=O)C=2C=CN=CC2)N3CC4(CCOCC4)[C@H]5CCC[C@H]53 |&1:23,27,r|",Z4034628479
CCC1=C(OC=2C=CC=CC12)C(=O)NC3(CNC(=O)C4COC(C)C4)CCCC3,Z4034628587
CCCC=1NC=CC1C(=O)NC=2C=CC=3NC(=O)C(C)=CC3C2,Z4034634297
O=C(CC1=CSC(COC=2C=CC(Cl)=CC2)=N1)N3C4CCC3C(=O)NC4,Z4041555395
CC1(C)CN(C(=O)CCCCNC(N)=O)C=2C=CC=NC21,Z4051708292
CCOC(C)C(=O)NC1CN(C1)C(=O)C2=CC=NN2C(C)C,Z4054324218
CC(NC(=O)C1CC=2C(F)=CC=CC2C(=O)O1)C=3N=CC=C(N3)C(F)F,Z4077054997
CC(SC1=NN=CN1C)C=2C=CC=C(C2)NC(=O)C=3C=CC=C(N3)C(F)(F)F,Z4088252939
CCOC=1C=CC=NC1S(=O)(=O)N2CCC=3C=CC(F)=CC3C(C)C2,Z4089608580
CC1=NNC=2CCC(CC12)NC(=O)C3=NNC4=C3COC5=CC=CC=C45,Z4089964769
CC(C)C1=NOC(=O)N1CC(=O)N2C=3C=CC=CC3CCC2C,Z4108689999
CC(C)(CNC(=O)C=1C=C(Cl)C=CC1F)C2=COC(=N2)C=3C=CC=CC3,Z4119251745
O=C(NCCC1=CNC=2C(Cl)=CC=CC12)C(F)(F)C=3C=NC=CC3,Z4119326879
CC=1C=CC(=CC1)N2C=CC(CN3C=C(N=N3)C4CC4)=N2,Z4122113326
O=C(C=1C=CC(=NC1)N2CCC=3C=C(C=CC32)N4CCCC4=O)N5CCNCC5,Z4139260107
CC1=NN2C(CCCC2C)=C1C(=O)NC(C)CCN3CCOC3=O,Z4142177149
CC1=NC(=NN1C=2C=CC=CC2)NS(=O)(=O)C=3N=CNC3C,Z4142334790
O=C(NC1(CCCC1)C=2N=NNN2)C=3C=C4CCCN4C3,Z4146729496
O=S(=O)(NC=1C=NN(CC(F)(F)F)C1C2CC2)C=3C=CC=C4N=CC=CC34,Z4151087319
CC=1C=CC(Cl)=CC1C(=O)NC=2C=CC=CC2C=3N=NNN3,Z4187383937
COC=1C=CC2=C(C1)CCCC2CN3C(=O)NC=4C=CC=NC4C3=O,Z4208215230
C1=CN(C=N1)CC(NC2CCC=3C=NOC3C2)C=4C=CC=CC4,Z4215808049
CCC=1N=C2SC(C)=CN2C1C(=O)NCC3CCC=4C=NNC4C3,Z4226764445
CCC1=CNC=2N=CN=C(C12)N3CC4(C3)CCOCC(=O)N4,Z4232801994
COC(=O)C=1N=C(C=2SC=CC2N1)N3CCN(CC3)C4(C)CC4,Z4233876126
COC(=O)CC=1C=C(N=CN1)N2CCN(CC2)C=3C=CC(=O)NC3,Z4233879425
C1=CC(=CN=C1)CC2CCCN(C2)C3=NSC=4C=CC=NC34,Z4234069865
COC1=CC=CC(NC(=O)NCC=2C(C)=NC3=C(C(=O)NN3C)C2C)=C1OC,Z4238486463
O=C(C=1C=NC=2NCCC2C1)N3CCC(CC4=NN=NN4)CC3,Z4293769116
CN(CC1=NC=CN1CC(F)F)C(=O)C2=CC(=O)NC=3C=CC(F)=CC23,Z4296730129
COC=1C=CC(=CN1)C=2N=C(C=C3C=CC=CC23)N4CCOCC4,Z4297314148
CC=1N=C(C=CC1C(=O)NC2=NN=C(S2)C=3C=CC=CC3)C4CC4,Z4326714361
O[C@H](CC=1C=CC=CC1)CN2C=C(N=N2)C(O)C=3C=CC(Cl)=CC3,Z4345166295
COC(=O)C1(CCCC1)NC(=O)C=2C=CC=C(C2)CC=3N=NNN3,Z4368589700
O=C(N1CC2(C1)CC=CCO2)C3(CC4(CC4)C3)C=5N=NNN5,Z4385058716
CC(C)OC1CCCN(C1)C(=O)C2=CC=C(S2)C=3N=NNN3,Z4390463985
O=C(NC1(CCC1)C=2C=CC=CC2)C3=CSC(=C3)C=4N=NNN4,Z4395859229
NC(=O)CNC(=O)C=1C=CC=C(C1)NC(=O)C2=CC=3C(Br)=CC=C(Cl)C3N2,Z4421148536
CC1=NN(C=C1C(=O)NC2CC3(C2)CCN(C3)C(=O)C=4C=C(F)C(F)=C(F)C4)C(C)(C)C,Z4425706390
COC=1C=C(C=CC1Cl)C(=O)N[C@H]2CC[C@H](CC2)N(C)C(=O)C3=CN=C4SC=CC4=C3,Z4425706469
CN1C=CC=C1C(=O)N2CCC(C)(C2)NC(=O)CNC(=O)C3=CC=CC(F)=C3,Z4426574879
COC(=O)C1=CC2=C(N=CN=C2N1)NC3CC(NC(=O)CN4CCCCC4)C53CCC5,Z4439098432
CC=1C=CN=CC1NC(=O)CC(C)(C)NC(=O)C=2C=CC=C3NC=CC23,Z4444622220
