Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Target ChEMBL ID,Target Name,Target Organism,Target Type
CHEMBL4105421,,,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CSCCC(=O)N3CN(CN(C3)C(=O)CCSC[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N3CCC[C@H]3C(=O)N2)C(=O)CCSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC1=O,IC50,,,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3926417,,,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C(N)=O)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,Ki,'>',9000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5934164,,,CC(C)(NC(=O)c1ccc(Br)s1)C(=O)Nc1ccc(Cl)c(F)c1,kon,'=',,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5995959,,,CC(C)(NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc2c(c1)CCN(C(=O)C(F)(F)F)CC2,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL6013108,,,CC(=O)N1CCc2ccc(NC(=O)C(C)(C)NC(=O)c3ccc(Cl)s3)cc2CC1,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5560759,,,CC(=O)N[C@H]1Cc2ccc(cc2)OCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,IC50,'>',20000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3398641,,,COC(=O)Nc1ccc(-c2nc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,Ki,'>',13300.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL187102,,,Cc1cc(NC(=O)[C@@H](C)NC(=O)c2ccc(Cl)s2)ccc1N1CCOCC1=O,IC50,'=',15000.0,nM,4.82,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL97784,,,COc1cccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2Cl)c1,Ki,'=',2494.0,nM,5.6,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL316481,,,N#Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2F)cc1,Ki,'=',4605.0,nM,5.34,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL2016866,,,N=C(N)c1ccc(CNC(=O)[C@@H]2CCC(=O)NCc3cccc(c3)CNC(=O)CC[C@@H](NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1,Ki,'=',3430.0,nM,5.46,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL2016868,,,N=C(N)c1ccc(CNC(=O)[C@@H]2Cc3cccc(c3)CNC(=O)Cc3ccc(cc3)CC(=O)NCc3cccc(c3)C[C@@H](NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1,Ki,'=',152.0,nM,6.82,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL2016869,,,N=C(N)c1ccc(CNC(=O)[C@@H]2Cc3cccc(c3)CNC(=O)CN3CCN(CC3)CC(=O)NCc3cccc(c3)C[C@@H](NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1,Ki,'=',21.0,nM,7.68,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL2016871,,,N=C(N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)OCC=CCOc3ccc(cc3)C[C@@H](NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1,Ki,'=',220.0,nM,6.66,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL371386,,,CCOc1ccc(C(=O)N2CCN(Cc3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,Ki,'=',306.0,nM,6.51,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL191861,,,COc1ccc(C(=O)Nc2ccc(-c3ccccc3C#N)cc2)cc1OCCc1ccc(Cl)cc1Cl,Ki,'=',10000.0,nM,5.0,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL191937,,,COc1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,Ki,'=',3925.0,nM,5.41,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL192516,,,COc1ccc(C(=O)NCC2CCN(C3CCCCCC3)CC2)cc1OCCc1ccc(Cl)cc1Cl,Ki,'=',6217.0,nM,5.21,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL364294,,,COc1ccc(C(=O)NC2CCN(CC(=O)N3CCCC3)CC2)cc1OCCc1ccc(Cl)cc1Cl,Ki,'=',2574.0,nM,5.59,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3939406,,,O=C(Nc1ccc2nn[nH]c2c1)[C@@H]1C[C@H](N2CCOCC2)CN1C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1,IC50,'>',100000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3939406,,,O=C(Nc1ccc2nn[nH]c2c1)[C@@H]1C[C@H](N2CCOCC2)CN1C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1,kon,'=',,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3939406,,,O=C(Nc1ccc2nn[nH]c2c1)[C@@H]1C[C@H](N2CCOCC2)CN1C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL421183,,,NC(=O)c1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,Ki,'=',588.0,nM,6.23,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL195238,,,N=C(N)c1ccc2ccc(CN(CCCc3ccccc3)C(=O)c3cccc4ccccc34)cc2c1,Ki,'=',632.0,nM,6.2,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5914341,,,O=C(NC[C@@H]1OC(=O)N2c3ccc(-n4ccccc4=O)cc3OC[C@@H]12)c1ccc(Cl)s1,kon,'=',,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3660185,,,CC(C)C(=O)N1CCC(CC[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCC2CCNCC2)C(=O)NCc2ccc(C(=N)N)cc2)CC1,Ki,'=',3200.0,nM,5.5,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3660187,,,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@H](NS(=O)(=O)Cc2ccccc2)c2ccccc2)cc1,Ki,'=',1600.0,nM,5.8,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL198362,RIVAROXABAN,4.0,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',0.7,nM,9.15,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3922841,,,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3939406,,,O=C(Nc1ccc2nn[nH]c2c1)[C@@H]1C[C@H](N2CCOCC2)CN1C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1,IC50,'>',100000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3985511,,,COC(=O)Nc1ccc(-c2cnc([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)[nH]2)cc1,kon,'=',,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3985511,,,COC(=O)Nc1ccc(-c2cnc([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)[nH]2)cc1,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL455441,,,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)CC4=O,Ki,'=',4579.0,nM,5.34,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4446288,,,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\OC/C=C/c1ccc2sccc2c1,Ki,'=',211.0,nM,6.68,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4436052,,,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\OC/C=C/c1cccc(C(F)(F)F)c1,Ki,'=',4861.0,nM,5.31,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4474622,,,C=CCO/N=C1\C[C@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OCC)[C@@H]2CC[C@@]1(C)C3,Ki,'=',8607.0,nM,5.07,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4526648,,,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\OCc1c(C)noc1C,Ki,'=',2875.0,nM,5.54,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4455676,,,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\OCc1csc2ccc(Cl)cc12,Ki,'=',515.0,nM,6.29,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4438362,,,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\OCc1c(F)c(F)c(F)c(F)c1F,Ki,'=',321.0,nM,6.49,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5958901,,,CC(C)(NC(=O)c1ccc(Cl)s1)C(=O)Nc1ncc2c(n1)CCN(Cc1ccccc1)CC2,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL231779,APIXABAN,4.0,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL254746,,,CN(c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)nc1)S(C)(=O)=O,Ki,'=',9.1,nM,8.04,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL350280,,,N=C(N)NCCC[C@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)[C@@H](CC(=O)N2CCCCC2)C1=O)C(=O)c1nccs1,IC50,'=',154.0,nM,6.81,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL39297,,,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc(F)c(C(=N)N)c1,Ki,'=',0.18,nM,9.74,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL78053,,,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,IC50,'=',290.0,nM,6.54,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL74701,,,CCOC(=O)C(C)(C)c1ccc2c(c1)nc(Cc1ccc(C(=N)N)cc1)c(=O)n2C,IC50,'=',10600.0,nM,4.97,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL308600,,,CCOC(=O)C1(c2ccc3c(c2)nc(Cc2ccc(C(=N)N)cc2)c(=O)n3C)CC1,IC50,'=',46000.0,nM,4.34,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL433066,,,Nc1nccc2ccc(Oc3ccc(F)cc3NC(=O)c3ccc(-c4ccccc4S(N)(=O)=O)cc3)cc12,IC50,'=',1320.0,nM,5.88,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL50788,,,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccc(Cl)cc3)=NO2)cc1,Ki,'=',1000.0,nM,6.0,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL298964,,,CCCCCCCCCCC1=NOC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C1,Ki,'=',17000.0,nM,4.77,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL51646,,,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccccc3Cl)=NO2)cc1,Ki,'=',1700.0,nM,5.77,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL145655,,,COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C)cc(C)cc2C)CC1,Ki,'=',83176.38,nM,4.08,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL64308,,,COc1cc(C)ccc1C(=O)N(C)c1ccc(NC(=N)N)cc1,Ki,'>',470000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL284541,,,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F)c1cc(C(=N)N)ccc1[N+](=O)[O-],IC50,'=',15.0,nM,7.82,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL54119,,,Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)c(C(=O)Nc2ccccc2Cl)c1,Ki','>',1200.0,uM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL301563,,,Cc1cc(C)c(C2=NOC(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2)cc1C,Ki,'=',26000.0,nM,4.58,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL151967,,,CCOC(=O)CS(=O)(=O)N(Cc1cccc(-c2cccc(C(=N)N)c2)c1)c1ccc(OC2CCN(C(C)=N)CC2)cc1,IC50,'=',7.0,nM,8.15,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL423480,,,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1ccc(N)cc1,Ki,'=',64.0,nM,7.19,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL168901,,,COc1ccc(C(=O)Nc2ccc(O)cc2NC(=O)c2ccc(OC)cc2)cc1,K ass,'=',640000.0,l M-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5395153,,,NC(=O)[C@@H](Cc1csc2ccccc12)NC(=O)c1ccc(N2CCCC2=O)cc1,IC50,'=',4200.0,nM,5.38,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3953111,,,COC(=O)Nc1ccc(-c2cnc([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)c3ccc(C(=N)N)cc3)[nH]2)cc1,IC50,'>',100000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3959704,,,COC(=O)Nc1ccc(-c2cnc([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)[nH]2)cc1,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5784545,,,COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)nc2Cl)cc1,kon,'=',,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5965649,,,C#Cc1ccc(C(=O)NCC(C(=O)Nc2ccc(N3CCOCC3=O)c(C)c2)C(F)(F)F)s1,IC50,'=',48.0,nM,7.32,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL327213,,,COC(=O)CC1(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',4.3,nM,8.37,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5802246,,,CNC(=O)[C@H](CCCCNC(=N)N)NC(=O)c1csc([C@@H]2C[C@@H](N)CN2C(=O)c2cn3cc(Cl)ccc3n2)n1,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5830955,,,N[C@@H]1C[C@@H](c2nc(C(=O)NCc3ncn4ccc(Cl)cc34)cs2)N(C(=O)c2cn3cc(Cl)ccc3n2)C1,k_off,'=',,s-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3628964,,,Cc1ccc2c(c1)c(/C=C/C(=O)O)c1n2C[C@@](NC(=O)c2c(Cl)cc(-n3cnnc3)cc2Cl)(c2ccccc2)CC1,Ki,'=',337.0,nM,6.47,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL538929,,,N=C(N)c1ccc(CNC(=O)CN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)CSc3ccc(CCN)cc32)cc1.O=C(O)C(F)(F)F,IC50,'=',2790.0,nM,5.55,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL278842,,,Cc1cc(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,IC50,'=',36.0,nM,7.44,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL307846,,,N=C(N)c1cccc(Cn2c(C(=O)NCc3cccc(Cl)c3)cc3c(O)cccc32)c1,Ki,'=',262.0,nM,6.58,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL53829,,,N=C(N)c1ccc2[nH]c(-c3cc(CCOP(=O)(O)O)cc(Br)c3O)c(Cc3ccccc3)c2c1,Ki,'=',0.5,nM,9.3,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL572054,,,Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(N)=O)cc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,IC50,'=',3.0,nM,8.52,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL460143,,,CCOC(=O)CN(Cc1ccccc1)c1ccc2c(c1)N(C)CC(C)(COc1ccc(C(=N)N)cc1)O2,Ki,'=',12000.0,nM,4.92,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3423058,,,Cc1cc2nc([C@@H](CNC(=O)c3ccc(-n4cnnc4)cc3Cl)c3ccccc3)[nH]c2cc1C,Ki,'=',394.0,nM,6.41,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL138709,,,N=C(N)c1ccc2[nH]cc(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)c2c1,Ki,'=',0.92,nM,9.04,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3627896,,,Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3nc4c(C)cc(Cl)cc4[nH]3)c(Cl)c2)n1,Ki,'>',28890.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4226897,,,COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)c(Cl)nn2)cc1,Ki,'=',1940.0,nM,5.71,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL517875,,,CCOC(=O)CN(Cc1ccccc1)c1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C,Ki,'=',2700.0,nM,5.57,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1952398,,,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2ccc(N(CC(=O)O)Cc3ccc(F)cc3)cc21,Ki,'=',7700.0,nM,5.11,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1808952,,,CCOC(=O)C(=O)N(Cc1ccc(F)cc1)c1ccc2c(c1)N(C)CC(C)(COc1ccc(C(=N)N)cc1)O2,Ki,'=',5490.0,nM,5.26,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1808951,,,CCOC(=O)C(=O)N(Cc1cccc(F)c1)c1ccc2c(c1)N(C)CC(C)(COc1ccc(C(=N)N)cc1)O2,Ki,'=',4900.0,nM,5.31,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1949835,,,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2ccc(N(CC(=O)O)Cc3cc(F)cc(F)c3)cc21,Ki,'=',9800.0,nM,5.01,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1949839,,,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2cc(N(Cc3cc(F)cc(F)c3)C(=O)C(=O)O)ccc21,Ki,'=',1600.0,nM,5.8,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4099981,,,COc1ccc(-c2ncn(Cc3nn(-c4ccc(OC)cc4)c4c3CCN(c3ccc(N5CCCCC5=O)cc3)C4=O)n2)cc1,Inhibition,'=',76.38,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4061757,,,COc1ccc(-n2nc(-n3cnnc3C)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,Inhibition,'=',65.25,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4760132,,,Nc1nc(-c2ccccn2)nn1C(=O)[C@H]1CCCc2ccccc21,IC50,'>',5000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL4754712,,,Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(F)cc1,IC50,'>',5000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3409881,,,COc1ccc(NC(=O)C(=O)Nc2ccccc2)c(C(=O)Nc2ccc(N3CCOCC3=O)cc2)c1,IC50,'=',1120.0,nM,5.95,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3671208,,,NC1CCN(c2ccc(N3CC(CNC(=O)c4ccc(Cl)s4)OC3=O)cc2F)C1,IC50,'=',13.0,nM,7.89,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3671210,,,O=C(NC[C@H]1CN(c2ccc(N3CCCC3=O)c(F)c2)C(=O)O1)c1ccc(Br)s1,IC50,'=',2.0,nM,8.7,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3416003,,,O=C(NC[C@H]1CN(c2ccc(-c3nc(CN4CCOCC4)cs3)cc2)C(=O)O1)c1ccc(Cl)s1,Inhibition,'=',62.0,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3415985,,,O=C(NC[C@H]1CN(c2ccc(-n3cccc3CN3CCCC3)cc2F)C(=O)O1)c1ccc(Cl)s1,Inhibition,'=',82.0,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3415983,,,CN(C)Cc1cccn1-c1ccc(N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O)c(F)c1,Inhibition,'=',90.0,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL198362,RIVAROXABAN,4.0,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',700.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3415976,,,CCN(CC)Cc1cccn1-c1ccc(N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O)cc1,IC50,'=',2.01,nM,8.7,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3415984,,,CCN(CC)Cc1cccn1-c1ccc(N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O)c(F)c1,IC50,'=',3.25,nM,8.49,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3409886,,,COc1ccc(NC(=O)C(=O)Nc2ccccc2OC)c(C(=O)Nc2ccc(N3CCOCC3=O)cc2)c1,IC50,'=',828.0,nM,6.08,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3409890,,,COc1ccc(NC(=O)c2ccc(Cl)cc2)c(C(=O)Nc2ccc(N3CCCCC3=O)cc2)c1,IC50,'=',23.0,nM,7.64,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3415999,,,O=C(NC[C@H]1CN(c2ccc(-c3nc(CN4CCCC4)cs3)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',2420.0,nM,5.62,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3416003,,,O=C(NC[C@H]1CN(c2ccc(-c3nc(CN4CCOCC4)cs3)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',3600.0,nM,5.44,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
